time,open,high,low,close,Plot,Plot,Volume,Volume MA
2023-07-06T04:57:00-04:00,15298,15298,15295.25,15295.25,15298.366993464053,15296.450925925927,81,133.4
2023-07-06T04:58:00-04:00,15295.5,15297,15294.25,15294.75,15297.02998366013,15295.45740740741,80,132.9
2023-07-06T04:59:00-04:00,15294.5,15294.5,15292,15292.75,15295.592197712418,15293.912037037036,86,132.15
2023-07-06T05:00:00-04:00,15293.25,15293.25,15286.25,15286.75,15293.4702001634,15290.739814814815,299,142.15
2023-07-06T05:01:00-04:00,15286.75,15288.75,15286,15288.25,15291.295343137253,15287.923148148147,148,145.95
2023-07-06T05:02:00-04:00,15288.75,15290.5,15288.25,15288.75,15289.403329248365,15286.341666666667,116,142.2
2023-07-06T05:03:00-04:00,15288.75,15289.75,15287.75,15288.5,15287.90835375817,15286.149074074076,48,141.25
2023-07-06T05:04:00-04:00,15288.5,15289,15284.75,15285.5,15286.530187908496,15285.898148148151,172,140.95
2023-07-06T05:05:00-04:00,15285,15285.25,15281.25,15284,15285.161866830065,15284.940740740742,295,138.75
2023-07-06T05:06:00-04:00,15284,15286.25,15283.5,15284,15283.942953431373,15283.753703703705,112,121
2023-07-06T05:07:00-04:00,15284.25,15287.5,15283.75,15287.5,15283.480637254903,15283.992592592593,70,113.95
2023-07-06T05:08:00-04:00,15287.5,15287.75,15285.5,15285.75,15283.461192810457,15284.748148148146,73,113.5
2023-07-06T05:09:00-04:00,15285.5,15288.25,15285,15288.25,15284.016666666666,15286.280555555553,69,110.4
2023-07-06T05:10:00-04:00,15287.75,15291.75,15287.75,15291.5,15285.286172385622,15288.642592592592,94,110.95
2023-07-06T05:11:00-04:00,15291.75,15294.75,15291.75,15293,15287.086274509802,15291.33425925926,122,110.75
2023-07-06T05:12:00-04:00,15292.75,15293,15289,15289.75,15288.710968137253,15292.561111111112,86,112
2023-07-06T05:13:00-04:00,15289.75,15292.5,15289,15291.25,15290.165339052288,15292.7787037037,49,109.15
2023-07-06T05:14:00-04:00,15291,15291.25,15288.75,15290,15291.10138888889,15291.935185185182,35,107.7
2023-07-06T05:15:00-04:00,15291,15293.75,15289.5,15293.5,15291.999428104575,15291.97222222222,100,109.1
2023-07-06T05:16:00-04:00,15293.25,15293.5,15291.5,15291.5,15292.588582516342,15292.105555555556,44,108.95
2023-07-06T05:17:00-04:00,15291.25,15294.5,15290.75,15294.25,15293.200020424838,15292.992592592593,62,108
2023-07-06T05:18:00-04:00,15294.5,15297,15293.5,15296.25,15294.02273284314,15294.555555555555,97,108.85
2023-07-06T05:19:00-04:00,15295.75,15298,15295.5,15297,15294.993995098039,15296.301851851851,48,106.95
2023-07-06T05:20:00-04:00,15297.25,15298.25,15295.25,15298.25,15296.209967320261,15298.058333333332,69,95.45
2023-07-06T05:21:00-04:00,15298.5,15299.75,15298.25,15299,15297.490931372547,15299.376851851854,107,93.4
2023-07-06T05:22:00-04:00,15299.25,15299.25,15295.5,15296,15298.265012254904,15299.190740740742,91,92.15
2023-07-06T05:23:00-04:00,15296,15298,15295,15298,15298.810498366012,15298.703703703703,85,94
2023-07-06T05:24:00-04:00,15297,15297.5,15293.75,15294,15298.613071895426,15297.033333333335,53,88.05
2023-07-06T05:25:00-04:00,15294.25,15296.5,15294.25,15295.25,15298.05539215686,15295.58703703704,73,76.95
2023-07-06T05:26:00-04:00,15295.75,15295.75,15294,15294.5,15297.241973039218,15294.465740740741,45,73.6
2023-07-06T05:27:00-04:00,15294.25,15295.5,15294,15295,15296.384926470588,15294.043518518518,33,71.75
2023-07-06T05:28:00-04:00,15295,15296.25,15294.25,15295.5,15295.711560457514,15294.323148148149,76,71.9
2023-07-06T05:29:00-04:00,15295.75,15297.25,15295,15296,15295.299959150327,15294.977777777778,84,72.65
2023-07-06T05:30:00-04:00,15296.25,15299.5,15295.75,15299.5,15295.620159313727,15296.716666666667,183,77.1
2023-07-06T05:31:00-04:00,15299.25,15300.75,15297,15297,15296.067953431373,15297.838888888888,115,76.75
2023-07-06T05:32:00-04:00,15297,15300.5,15297,15300.5,15297.028227124183,15299.309259259258,70,75.95
2023-07-06T05:33:00-04:00,15300.5,15300.75,15297,15297.75,15297.824795751634,15299.641666666668,159,81.45
2023-07-06T05:34:00-04:00,15297.5,15299.25,15297,15299.25,15298.564950980392,15299.712962962964,53,82.35
2023-07-06T05:35:00-04:00,15298.5,15301.75,15298,15300.5,15299.368668300653,15300.007407407407,110,82.85
2023-07-06T05:36:00-04:00,15301,15301,15298.5,15300,15300.001143790849,15300.270370370368,56,83.45
2023-07-06T05:37:00-04:00,15299.75,15300,15296,15296.25,15299.986642156864,15299.373148148146,75,84.1
2023-07-06T05:38:00-04:00,15295.75,15297.5,15295.75,15296.5,15299.480412581699,15297.885185185185,40,81.25
2023-07-06T05:39:00-04:00,15296.75,15296.75,15294.5,15295,15298.523672385621,15296.04351851852,45,81.1
2023-07-06T05:40:00-04:00,15295.5,15296.25,15293.5,15293.5,15297.173774509803,15294.216666666669,90,82.15
2023-07-06T05:41:00-04:00,15293.5,15295.75,15291.75,15295.75,15296.092524509804,15293.65277777778,157,84.65
2023-07-06T05:42:00-04:00,15295.75,15296,15293.75,15294.5,15295.11772875817,15293.585185185186,54,82.8
2023-07-06T05:43:00-04:00,15294.5,15294.5,15292.25,15292.25,15294.050245098038,15293.183333333334,37,80.4
2023-07-06T05:44:00-04:00,15292.25,15292.75,15291,15291.75,15293.004534313726,15292.362037037039,77,81.6
2023-07-06T05:45:00-04:00,15292,15294.25,15291.5,15293.75,15292.351327614379,15292.07962962963,60,80.95
2023-07-06T05:46:00-04:00,15293.25,15299.25,15292,15299,15292.766441993463,15293.97037037037,117,84.55
2023-07-06T05:47:00-04:00,15299,15302,15298,15302,15294.31243872549,15297.704629629627,308,98.3
2023-07-06T05:48:00-04:00,15302,15302.25,15300.5,15301.5,15296.37961601307,15301.263888888889,50,97
2023-07-06T05:49:00-04:00,15301.75,15302.75,15300,15302.75,15298.632066993465,15303.746296296296,65,96.05
2023-07-06T05:50:00-04:00,15302.25,15304,15301.25,15301.5,15300.552369281048,15304.35,132,93.5
2023-07-06T05:51:00-04:00,15301.25,15302,15297.5,15300.25,15301.874877450982,15303.435185185184,113,93.4
2023-07-06T05:52:00-04:00,15299.75,15305.5,15299.5,15302.5,15302.923754084966,15302.669444444444,174,98.6
2023-07-06T05:53:00-04:00,15302.5,15304,15302,15304,15303.791646241827,15302.789814814814,73,94.3
2023-07-06T05:54:00-04:00,15303.75,15304,15302.5,15302.75,15304.244281045752,15303.160185185186,87,96
2023-07-06T05:55:00-04:00,15303.25,15304,15302.25,15303.25,15304.432209967319,15303.567592592592,50,93
2023-07-06T05:56:00-04:00,15303.25,15305.5,15302,15305.5,15304.717994281044,15304.35925925926,119,96.15
2023-07-06T05:57:00-04:00,15305.25,15307,15302.75,15302.75,15304.716768790851,15304.387962962961,151,99.95
2023-07-06T05:58:00-04:00,15302.25,15303.25,15301,15301.25,15304.37565359477,15303.522222222222,58,100.85
2023-07-06T05:59:00-04:00,15301,15302,15299.25,15300,15303.631045751634,15301.84537037037,103,103.75
2023-07-06T06:00:00-04:00,15299.75,15302.5,15298,15298.25,15302.391523692811,15299.687037037038,91,103.8
2023-07-06T06:01:00-04:00,15298,15302.75,15293,15302,15301.492585784314,15299.131481481481,389,115.4
2023-07-06T06:02:00-04:00,15301.75,15302.25,15299,15299,15300.588316993462,15298.891666666668,110,118.2
2023-07-06T06:03:00-04:00,15298.75,15301,15297.75,15299.75,15299.874611928104,15299.101851851852,77,120.2
2023-07-06T06:04:00-04:00,15299.25,15299.75,15298.25,15298.25,15299.16123366013,15298.839814814817,53,119
2023-07-06T06:05:00-04:00,15298.25,15303.25,15298,15302,15299.005739379087,15299.473148148149,115,121.75
2023-07-06T06:06:00-04:00,15301.75,15304.5,15300,15300,15299.067463235295,15300.02777777778,184,125.1
2023-07-06T06:07:00-04:00,15300,15302,15299.75,15300.5,15299.322324346405,15300.532407407407,116,115.5
2023-07-06T06:08:00-04:00,15300,15300,15297.25,15298,15299.34350490196,15300.003703703704,72,116.6
2023-07-06T06:09:00-04:00,15298,15298.5,15296.75,15297.75,15299.054064542483,15298.853703703702,76,117.15
2023-07-06T06:10:00-04:00,15296.75,15298.5,15296.25,15297.5,15298.631331699347,15297.722222222224,54,113.25
2023-07-06T06:11:00-04:00,15296.75,15298,15296.5,15297.75,15298.187234477122,15297.071296296295,46,109.9
2023-07-06T06:12:00-04:00,15297.5,15301.5,15292.75,15300,15298.115053104575,15297.65462962963,393,120.85
2023-07-06T06:13:00-04:00,15299.25,15301.25,15298.5,15300,15298.265727124182,15298.756481481481,50,119.7
2023-07-06T06:14:00-04:00,15300,15301.75,15299.5,15301,15298.716013071895,15300.133333333333,51,117.9
2023-07-06T06:15:00-04:00,15300.75,15300.75,15297,15297,15298.798835784313,15299.946296296295,49,117.85
2023-07-06T06:16:00-04:00,15297.5,15298,15296,15296.75,15298.578329248365,15298.716666666667,30,113.4
2023-07-06T06:17:00-04:00,15296,15299,15294.75,15299,15298.471364379086,15297.902777777776,114,111.55
2023-07-06T06:18:00-04:00,15298.25,15299,15297,15297,15298.186151960783,15297.227777777778,48,111.05
2023-07-06T06:19:00-04:00,15297.5,15300,15297.5,15299.25,15298.144566993466,15297.612962962963,27,107.25
2023-07-06T06:20:00-04:00,15299,15301.75,15299,15300.5,15298.386437908499,15298.715740740741,69,106.15
2023-07-06T06:21:00-04:00,15300.25,15300.5,15297,15297,15298.337908496731,15298.892592592592,104,91.9
2023-07-06T06:22:00-04:00,15296.75,15297,15293.25,15294.5,15297.807169117645,15297.612962962963,109,91.85
2023-07-06T06:23:00-04:00,15294.75,15296,15292,15292.25,15296.705596405227,15294.993518518517,137,94.85
2023-07-06T06:24:00-04:00,15292.25,15293.25,15289.75,15290.25,15295.046568627451,15291.858333333332,98,97.1
2023-07-06T06:25:00-04:00,15290.5,15292.25,15290.5,15291.5,15293.385845588235,15289.887962962965,77,95.2
2023-07-06T06:26:00-04:00,15291.75,15294.5,15290,15293.25,15292.184415849671,15289.81851851852,108,91.4
2023-07-06T06:27:00-04:00,15293.5,15294,15291.25,15292,15291.270690359475,15290.554629629629,77,89.45
2023-07-06T06:28:00-04:00,15292.25,15293.75,15291,15293.75,15290.920281862744,15291.914814814814,95,90.6
2023-07-06T06:29:00-04:00,15294,15296.75,15293,15296.5,15291.388664215687,15293.91388888889,138,93.7
2023-07-06T06:30:00-04:00,15296.75,15297.5,15294.75,15296.5,15292.389522058826,15295.809259259258,116,96.8
2023-07-06T06:31:00-04:00,15296.75,15298.5,15296,15298.25,15293.900857843139,15297.674074074073,82,98.6
2023-07-06T06:32:00-04:00,15298.25,15299.5,15297.25,15299.5,15295.69742647059,15299.278703703705,75,82.7
2023-07-06T06:33:00-04:00,15299.25,15299.25,15291.75,15291.75,15296.394505718956,15297.989814814815,193,89.85
2023-07-06T06:34:00-04:00,15292.25,15292.25,15283.25,15288,15295.726245915033,15294.118518518522,541,114.35
2023-07-06T06:35:00-04:00,15288,15291.5,15287,15291.5,15294.621058006534,15290.746296296295,116,117.7
2023-07-06T06:36:00-04:00,15291,15296.25,15290.25,15295,15293.811315359479,15290.10925925926,117,122.05
2023-07-06T06:37:00-04:00,15295.25,15295.25,15292,15292.25,15293.077103758169,15290.887962962961,51,118.9
2023-07-06T06:38:00-04:00,15292.75,15292.75,15290.25,15290.5,15292.251879084966,15291.415740740742,42,118.6
2023-07-06T06:39:00-04:00,15291,15296,15291,15294.75,15291.902308006538,15292.393518518518,120,123.25
2023-07-06T06:40:00-04:00,15295,15296.25,15292,15293.25,15291.774632352943,15293.018518518518,72,123.4
2023-07-06T06:41:00-04:00,15293.5,15293.75,15290.75,15290.75,15291.686151960783,15292.802777777777,58,121.1
2023-07-06T06:42:00-04:00,15291.75,15296,15291.75,15294.25,15292.054697712418,15293.004629629628,48,118.05
2023-07-06T06:43:00-04:00,15294.25,15295.75,15294.25,15295.5,15292.691564542483,15293.759259259261,29,112.65
2023-07-06T06:44:00-04:00,15295.25,15295.75,15287.75,15290,15292.745465686274,15293.258333333337,224,118.95
2023-07-06T06:45:00-04:00,15290.25,15290.75,15286.5,15287.5,15292.107598039216,15291.230555555556,209,125.55
2023-07-06T06:46:00-04:00,15286.75,15287.75,15282,15282.75,15290.365951797387,15287.177777777777,223,131.3
2023-07-06T06:47:00-04:00,15283,15285.25,15281.75,15284,15288.200367647058,15283.608333333332,144,134.65
2023-07-06T06:48:00-04:00,15284,15285,15281.25,15282.5,15285.929473039218,15281.218518518517,112,135.5
2023-07-06T06:49:00-04:00,15282.5,15283.5,15279.25,15283.5,15283.990992647061,15280.634259259261,166,136.9
2023-07-06T06:50:00-04:00,15283.25,15285.25,15281.75,15284.25,15282.601348039214,15281.385185185185,95,135.85
2023-07-06T06:51:00-04:00,15284.25,15285.5,15283,15284,15281.726409313726,15282.487962962965,80,135.75
2023-07-06T06:52:00-04:00,15284.5,15285.25,15283.25,15283.75,15281.38351715686,15283.375925925926,82,136.1
2023-07-06T06:53:00-04:00,15283.75,15285,15283.25,15284,15281.477696078431,15283.858333333332,64,129.65
2023-07-06T06:54:00-04:00,15284.25,15284.75,15279.5,15281.5,15281.5474877451,15283.29074074074,141,109.65
2023-07-06T06:55:00-04:00,15281.75,15285.5,15278.75,15280.25,15281.369669117648,15281.91851851852,240,115.85
2023-07-06T06:56:00-04:00,15280.25,15283.5,15280,15282.75,15281.335743464053,15281.243518518519,63,113.15
2023-07-06T06:57:00-04:00,15282.5,15285.25,15281.75,15284.5,15281.62038398693,15281.855555555556,86,114.9
2023-07-06T06:58:00-04:00,15284.75,15285.25,15282.75,15283.25,15281.988480392156,15282.837962962964,64,116
2023-07-06T06:59:00-04:00,15283.25,15286.25,15282.5,15284.75,15282.577553104577,15284.027777777776,112,115.6
2023-07-06T07:00:00-04:00,15285.25,15291.25,15284,15290.25,15283.922834967321,15286.47037037037,292,126.6
2023-07-06T07:01:00-04:00,15290,15291.5,15289.5,15291,15285.767422385621,15289.351851851849,88,128.1
2023-07-06T07:02:00-04:00,15290.25,15292.75,15289.25,15290.25,15287.716278594773,15291.537037037036,139,132.65
2023-07-06T07:03:00-04:00,15290.25,15290.75,15287,15288,15289.160988562091,15291.735185185185,89,135.65
2023-07-06T07:04:00-04:00,15287.75,15288,15285.75,15286.25,15289.7335375817,15290.020370370368,67,127.8
2023-07-06T07:05:00-04:00,15286.25,15292.75,15286.25,15292.5,15290.470343137253,15289.69351851852,145,124.6
2023-07-06T07:06:00-04:00,15292.5,15292.75,15289.5,15289.75,15290.947814542486,15289.801851851851,60,116.45
2023-07-06T07:07:00-04:00,15289.75,15291.75,15289.75,15291.75,15291.453186274512,15290.821296296295,112,114.85
2023-07-06T07:08:00-04:00,15291.25,15294,15290.75,15294,15292.151960784313,15292.41851851852,90,113.75
2023-07-06T07:09:00-04:00,15293.5,15295.75,15293,15294.5,15292.922814542482,15293.992592592593,141,112.5
2023-07-06T07:10:00-04:00,15294.5,15296,15293.75,15295.75,15293.933272058825,15295.572222222223,104,112.95
2023-07-06T07:11:00-04:00,15295.75,15295.75,15292.25,15294.75,15294.866503267975,15296.278703703705,126,115.25
2023-07-06T07:12:00-04:00,15295.25,15298,15294.75,15297,15295.889522058826,15296.919444444444,86,115.45
2023-07-06T07:13:00-04:00,15296.5,15296.75,15291.25,15295.5,15296.583169934642,15296.911111111112,143,119.4
2023-07-06T07:14:00-04:00,15295.75,15297.75,15294.75,15296.5,15297.11905637255,15296.91388888889,79,116.3
2023-07-06T07:15:00-04:00,15296.25,15297.25,15292.5,15292.5,15296.943504901961,15295.671296296297,84,108.5
2023-07-06T07:16:00-04:00,15293,15295.25,15291,15295.25,15296.608067810457,15294.789814814814,138,112.25
2023-07-06T07:17:00-04:00,15295.25,15296.5,15294.25,15295.5,15296.27359068627,15294.507407407407,85,112.2
2023-07-06T07:18:00-04:00,15296,15297.25,15295.5,15296.75,15296.13255718954,15295.169444444444,68,112.4
2023-07-06T07:19:00-04:00,15295.25,15298,15292.5,15293.25,15295.747916666665,15295.13888888889,108,112.2
2023-07-06T07:20:00-04:00,15293,15296.5,15292,15296.5,15295.573529411766,15295.411111111112,78,101.5
2023-07-06T07:21:00-04:00,15295.75,15297.75,15294,15297,15295.669260620914,15295.959259259262,81,101.15
2023-07-06T07:22:00-04:00,15297,15300,15296.75,15300,15296.338664215687,15297.577777777778,113,99.85
2023-07-06T07:23:00-04:00,15299.5,15300,15298.75,15299.25,15297.313153594772,15299.21111111111,61,98.45
2023-07-06T07:24:00-04:00,15299.25,15300,15298.5,15299.25,15298.263133169934,15300.191666666666,75,98.85
2023-07-06T07:25:00-04:00,15299.5,15304,15299.5,15302.75,15299.521405228757,15301.475925925924,248,104
2023-07-06T07:26:00-04:00,15302.5,15303.5,15301.5,15301.5,15300.667095588235,15302.270370370372,88,105.4
2023-07-06T07:27:00-04:00,15301.25,15301.75,15299.75,15300.75,15301.560968137255,15302.46203703704,66,103.1
2023-07-06T07:28:00-04:00,15300.5,15304,15300,15303.25,15302.438500816996,15302.803703703705,108,104
2023-07-06T07:29:00-04:00,15303.25,15305,15302.25,15303,15303.116666666665,15303.108333333332,287,111.3
2023-07-06T07:30:00-04:00,15303,15305,15301,15303,15303.602553104578,15303.432407407408,279,120.05
2023-07-06T07:31:00-04:00,15302.5,15302.5,15300.75,15301.25,15303.690972222223,15303.058333333334,71,117.3
2023-07-06T07:32:00-04:00,15300.75,15300.75,15298.75,15299.75,15303.260661764705,15301.808333333334,119,118.95
2023-07-06T07:33:00-04:00,15300.25,15300.5,15297,15297.75,15302.243974673202,15299.787037037036,149,119.25
2023-07-06T07:34:00-04:00,15297,15297.5,15295,15296.5,15300.810661764704,15297.574074074075,104,120.5
2023-07-06T07:35:00-04:00,15296,15298.25,15295.75,15298,15299.466196895426,15296.399074074076,112,121.9
2023-07-06T07:36:00-04:00,15298,15298,15294.25,15294.25,15297.848794934642,15295.116666666667,162,123.1
2023-07-06T07:37:00-04:00,15294.75,15295.25,15293.5,15294.25,15296.255249183008,15294.096296296295,120,124.85
2023-07-06T07:38:00-04:00,15295,15296.5,15294.75,15295.25,15294.992871732025,15293.664814814814,76,125.25
2023-07-06T07:39:00-04:00,15295,15295,15292.75,15293.25,15293.858026960783,15293.198148148147,90,124.35
2023-07-06T07:40:00-04:00,15293.5,15295.25,15292.5,15292.5,15292.91476715686,15292.682407407408,129,126.9
2023-07-06T07:41:00-04:00,15293,15293.75,15290.75,15292,15292.121650326797,15292.001851851854,114,128.55
2023-07-06T07:42:00-04:00,15292.5,15293.5,15287.25,15287.25,15290.865951797387,15290.034259259259,318,138.8
2023-07-06T07:43:00-04:00,15287.75,15288.25,15285.5,15285.75,15289.237724673201,15287.41851851852,201,145.8
2023-07-06T07:44:00-04:00,15285.75,15287.25,15283.5,15287.25,15287.765951797384,15285.610185185185,247,154.4
2023-07-06T07:45:00-04:00,15286.75,15289,15286.25,15289,15286.80216503268,15285.530555555553,97,146.85
2023-07-06T07:46:00-04:00,15288.75,15289.25,15285.75,15286.25,15286.011315359478,15285.848148148149,191,152
2023-07-06T07:47:00-04:00,15286.75,15287.25,15284.5,15285.5,15285.334844771243,15285.873148148146,160,156.7
2023-07-06T07:48:00-04:00,15285.75,15286.25,15284.5,15285.25,15284.733435457518,15285.40277777778,91,155.85
2023-07-06T07:49:00-04:00,15286,15286.5,15283.25,15284,15284.112357026146,15284.491666666669,231,153.05
2023-07-06T07:50:00-04:00,15283.75,15285.5,15282.5,15285.25,15283.81809640523,15284.132407407407,209,149.55
2023-07-06T07:51:00-04:00,15285.5,15289,15284.5,15285,15283.728901143792,15284.155555555553,190,155.5
2023-07-06T07:52:00-04:00,15285.25,15288,15284.25,15288,15284.133435457517,15285.330555555556,104,154.75
2023-07-06T07:53:00-04:00,15288.25,15290,15286.75,15287,15284.71466503268,15286.555555555555,137,154.15
2023-07-06T07:54:00-04:00,15287,15288.5,15286.25,15288.25,15285.53805147059,15287.794444444444,74,152.65
2023-07-06T07:55:00-04:00,15287.75,15289.5,15286.75,15289,15286.544097222222,15288.814814814816,128,153.45
2023-07-06T07:56:00-04:00,15289,15290,15287.25,15288,15287.405718954247,15289.134259259257,118,151.25
2023-07-06T07:57:00-04:00,15287.5,15288,15284.75,15286,15287.828941993464,15288.407407407407,135,152
2023-07-06T07:58:00-04:00,15285.75,15291.25,15285.5,15288.75,15288.195465686274,15288.009259259261,207,158.55
2023-07-06T07:59:00-04:00,15289,15289.75,15286.75,15289,15288.52120098039,15288.12037037037,100,159.05
2023-07-06T08:00:00-04:00,15288.75,15290.5,15285.75,15287.75,15288.638439542483,15288.261111111111,249,165.05
2023-07-06T08:01:00-04:00,15287.75,15288,15283.5,15283.5,15288.079105392157,15286.98611111111,262,172.45
2023-07-06T08:02:00-04:00,15283.5,15288.5,15281.25,15286.5,15287.43059640523,15285.887037037037,345,173.8
2023-07-06T08:03:00-04:00,15286.5,15289.25,15285.5,15287,15286.89244281046,15285.48425925926,179,172.7
2023-07-06T08:04:00-04:00,15286.5,15286.75,15283,15283.75,15286.146793300653,15284.905555555559,129,166.8
2023-07-06T08:05:00-04:00,15283.5,15283.75,15278.75,15280,15284.884926470588,15283.140740740739,299,176.9
2023-07-06T08:06:00-04:00,15279.25,15280.5,15277,15280.25,15283.31544117647,15280.926851851851,215,178.1
2023-07-06T08:07:00-04:00,15280,15280,15274.25,15276.25,15281.218872549018,15278.037037037036,284,184.3
2023-07-06T08:08:00-04:00,15276.5,15277.25,15273,15273,15278.670629084965,15274.794444444444,279,193.7
2023-07-06T08:09:00-04:00,15273.25,15276,15270.5,15273.75,15276.242871732025,15272.435185185184,340,199.15
2023-07-06T08:10:00-04:00,15273.75,15274,15269.25,15273,15274.010253267974,15271.055555555555,310,204.2
2023-07-06T08:11:00-04:00,15273,15273.25,15268.5,15269.25,15271.751368464053,15269.696296296295,311,210.25
2023-07-06T08:12:00-04:00,15269,15273,15268.25,15272.5,15270.212642973856,15269.557407407405,247,217.4
2023-07-06T08:13:00-04:00,15272.5,15273.75,15270.5,15273.5,15269.48233251634,15270.424074074073,290,225.05
2023-07-06T08:14:00-04:00,15273,15276.5,15271,15276,15269.759681372549,15272.572222222223,221,232.4
2023-07-06T08:15:00-04:00,15276.25,15278.75,15253.75,15255.25,15268.065277777778,15268.65462962963,2218,336.9
2023-07-06T08:16:00-04:00,15255.25,15256.25,15244.5,15248.75,15264.198018790852,15259.75,1024,382.2
2023-07-06T08:17:00-04:00,15248.5,15254.75,15244,15250,15259.337520424839,15250.548148148147,682,409.55
2023-07-06T08:18:00-04:00,15250,15253,15246.25,15251.5,15254.638031045752,15245.244444444446,706,434.5
2023-07-06T08:19:00-04:00,15251.75,15259.25,15250.5,15258.25,15251.837949346407,15246.679629629629,484,453.7
2023-07-06T08:20:00-04:00,15257.75,15259.5,15255.25,15258,15250.567524509805,15251.242592592593,424,462.45
2023-07-06T08:21:00-04:00,15257.25,15258.25,15251.75,15253,15249.770322712418,15254.305555555557,434,471.05
2023-07-06T08:22:00-04:00,15253,15253,15247.25,15248.75,15248.86627859477,15253.697222222225,394,473.5
2023-07-06T08:23:00-04:00,15248.25,15252.5,15247.75,15250.75,15248.430269607843,15251.644444444444,416,485.35
2023-07-06T08:24:00-04:00,15250.25,15260,15250,15259.25,15249.519648692813,15252.41388888889,545,506.15
2023-07-06T08:25:00-04:00,15259.25,15260.75,15246.25,15252.5,15250.647303921569,15253.29074074074,976,540
2023-07-06T08:26:00-04:00,15252,15256,15246.5,15254.5,15251.812888071896,15254.462037037034,647,561.6
2023-07-06T08:27:00-04:00,15254.75,15257.75,15253.5,15254,15252.605535130719,15254.717592592593,235,559.15
2023-07-06T08:28:00-04:00,15254,15256,15252.75,15253.5,15253.025245098039,15254.30648148148,261,558.25
2023-07-06T08:29:00-04:00,15253.25,15255.5,15247.25,15253,15253.354513888891,15253.744444444446,327,557.6
2023-07-06T08:30:00-04:00,15253,15260.5,15240.25,15245.75,15252.605351307191,15251.000925925924,1276,605.9
2023-07-06T08:31:00-04:00,15244.25,15246.25,15232.25,15234.75,15249.625408496731,15244.355555555556,1431,661.9
2023-07-06T08:32:00-04:00,15235,15243.5,15231,15232,15244.976776960786,15236.224074074074,709,685
2023-07-06T08:33:00-04:00,15231.5,15233.25,15221,15227.5,15239.265931372549,15228.478703703704,2036,772.3
2023-07-06T08:34:00-04:00,15227.25,15234.75,15218,15226,15233.427267156861,15223.189814814816,1516,837.05
2023-07-06T08:35:00-04:00,15226,15229.75,15220,15226.75,15228.432924836601,15221.16851851852,1076,779.95
2023-07-06T08:36:00-04:00,15226.5,15232.75,15226.25,15230.75,15225.105310457515,15222.691666666666,397,748.6
2023-07-06T08:37:00-04:00,15230.75,15235.25,15222.25,15225.25,15222.6625,15224.194444444443,1139,771.45
2023-07-06T08:38:00-04:00,15225,15228,15215.25,15219,15220.399571078433,15223.108333333332,1043,788.3
2023-07-06T08:39:00-04:00,15219.25,15224.25,15218.75,15221.75,15218.90377859477,15221.265740740739,437,785.95
2023-07-06T08:40:00-04:00,15221.25,15222.25,15217.75,15219.75,15217.785600490195,15219.166666666666,491,789.3
2023-07-06T08:41:00-04:00,15219.5,15219.5,15208.25,15209.25,15215.770261437909,15214.988888888889,1496,842.4
2023-07-06T08:42:00-04:00,15209.25,15212.25,15204,15207,15213.014460784314,15209.883333333331,892,867.3
2023-07-06T08:43:00-04:00,15207.25,15209.75,15204.5,15205.25,15209.677879901961,15204.934259259258,544,873.7
2023-07-06T08:44:00-04:00,15205.25,15207.75,15202,15204,15206.240604575165,15201.551851851851,679,880.4
2023-07-06T08:45:00-04:00,15204,15210,15200.25,15203.25,15203.305330882355,15200.112037037039,1272,895.2
2023-07-06T08:46:00-04:00,15203.5,15204.75,15196.75,15199.5,15200.584477124183,15198.921296296297,972,911.45
2023-07-06T08:47:00-04:00,15199.5,15202.75,15198.25,15202.25,15198.627839052288,15198.83148148148,658,932.6
2023-07-06T08:48:00-04:00,15202.25,15204,15198,15200,15197.221303104574,15198.762962962961,667,952.9
2023-07-06T08:49:00-04:00,15199.75,15202.25,15183.25,15183.5,15194.326879084969,15193.95833333333,2127,1042.9
2023-07-06T08:50:00-04:00,15183.5,15188.75,15175.25,15178.75,15190.081290849674,15185.919444444444,2459,1102.05
2023-07-06T08:51:00-04:00,15178.5,15180,15165.75,15167,15183.759844771243,15174.592592592593,2572,1159.1
2023-07-06T08:52:00-04:00,15166.5,15173.5,15166,15167,15176.785232843138,15165.202777777778,1397,1193.5
2023-07-06T08:53:00-04:00,15167,15180.5,15164.5,15179,15171.951572712418,15163.74537037037,1402,1161.8
2023-07-06T08:54:00-04:00,15179,15187.25,15176.75,15185.5,15170.098304738563,15169.753703703704,1209,1146.45
2023-07-06T08:55:00-04:00,15185.75,15186.75,15182,15182.5,15170.275102124182,15177.562962962962,648,1125.05
2023-07-06T08:56:00-04:00,15182.75,15190.75,15181.5,15190.25,15172.830841503266,15185.484259259261,907,1150.55
2023-07-06T08:57:00-04:00,15190.5,15192.5,15187.25,15191.5,15176.905616830065,15191.122222222222,834,1135.3
2023-07-06T08:58:00-04:00,15191.25,15191.75,15185,15190,15181.397671568626,15193.772222222222,581,1112.2
2023-07-06T08:59:00-04:00,15189.75,15194.25,15189.25,15192.75,15186.110437091504,15194.978703703702,535,1117.1
2023-07-06T09:00:00-04:00,15192.75,15194.75,15190,15194.75,15190.380555555555,15195.615740740739,582,1121.65
2023-07-06T09:01:00-04:00,15194.25,15194.5,15189,15192,15193.309885620916,15195.255555555554,718,1082.75
2023-07-06T09:02:00-04:00,15191.75,15195.25,15191.25,15191.25,15194.907781862747,15194.16388888889,625,1069.4
